question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
"Identify any companies that supply to more than one OEM based on the Primary OEMs field (e.g., entries like 'Hyundai Kia Rivian') and list them.","Companies supplying to more than one OEM based on the Primary OEMs field: Hyundai Kia [6]: F&P Georgia Manufacturing (Tier 1/2; Battery Pack; Toccoa, Stephens County); Hitachi Astemo Americas Inc. (Tier 1/2; Battery Cell; Coweta County); Hollingsworth & Vose Co. (Tier 1/2; Battery Pack; Bainbridge, Decatur County); Honda Development & Manufacturing (Tier 1/2; Battery Cell; Pembroke, Bryan County); Hyundai Motor Group (Tier 1/2; Battery Pack; McDonough, Henry County); IMMI (Tier 1/2; Battery Pack; Jefferson, Jackson County) Hyundai Kia Rivian [5]: Duckyang (Tier 2/3; General Automotive; Augusta, Richmond County); Enchem America Inc. (Tier 2/3; General Automotive; Cumming, Forsyth County); GSC Steel Stamping LLC (Tier 2/3; Power Electronics; Gainesville, Hall County); Hyundai Transys Georgia Powertrain (Tier 1/2; Thermal Management; Dublin, Laurens County); Racemark International LLC (Tier 1; General Automotive; Calhoun, Gordon County) Multiple OEMs [156]: ACM Georgia LLC (Tier 2/3; General Automotive; Calhoun, Gordon County); ADVICS Manufacturing Georgia LLC (Tier 2/3; General Automotive; Troup County); ALBAform Inc. (Tier 2/3; General Automotive; Calhoun, Gordon County); AVS (Tier 2/3; General Automotive; Barnesville, Lamar County); Adient (Tier 2/3; General Automotive; Ringgold, Catoosa County); Ajin Georgia (Tier 2/3; General Automotive; Dalton, Whitfield County); Anovion Technologies (Tier 2/3; General Automotive; Dalton, Whitfield County); Apache Mills Inc. (Tier 2/3; General Automotive; Hawkinsville, Pulaski County); Aptiv (Tier 2/3; General Automotive; Statesboro, Bulloch County); Archer Aviation Inc. (Tier 2/3; General Automotive; Ellaville, Schley County); Arising Industries Inc. (Tier 2/3; General Automotive; Lawrenceville, Gwinnett County); Arising Industries Inc. (Tier 2/3; General Automotive; Macon, Bibb County); Ascend Elements (Tier 2/3; Materials; Statesboro, Bulloch County); Aspen Aerogels (Tier 2/3; Materials; Troup County); Aurubis (Tier 2/3; Materials; Troup County); Beaver Manufacturing Co. Inc. (Tier 2/3; Materials; Griffin, Spalding County); Big Tex Trailer Manufacturing Inc. (Tier 2/3; General Automotive; Monroe, Walton County); Blue Bird Corp. (Tier 2/3; Materials; Elberton, Elbert County); Blue Ridge Manufacturing (Tier 2/3; Materials; Canton, Cherokee County); Bonnell Aluminum (Tier 2/3; General Automotive; Troup County); Boogook Industries (Tier 2/3; Materials; Gainesville, Hall County); Bosal Industries Georgia (Tier 2/3; General Automotive; Rome, Floyd County); Bosch (Automotive Division) (Tier 2/3; Materials; Thomson, McDuffie County); Bridgestone Bandag (Tier 2/3; Materials; Augusta, Richmond County); Carcoustics USA (Tier 2/3; General Automotive; Griffin, Spalding County); Club Car LLC (Tier 2/3; Materials; Madison, Morgan County); Constellium Automotive USA (Tier 2/3; Materials; Cartersville, Bartow County); Continental Automotive (Tier 2/3; General Automotive; Jasper, Pickens County); Continental Tire the Americas LLC (Tier 2/3; General Automotive; Lawrenceville, Gwinnett County); DAEHAN Solution Georgia LLC (Tier 2/3; Materials; Covington, Newton County); DAS Corp. (Tier 2/3; Materials; Gainesville, Hall County); DaeChang Seat Company (Tier 2/3; General Automotive; Decatur, DeKalb County); Daesol Ausys (Tier 2/3; Materials; Marietta, Cobb County); Daesol Material Georgia, LLC (Tier 2/3; General Automotive; Lawrenceville, Gwinnett County); Daimler Truck North America (Tier 2/3; General Automotive; Covington, Newton County); DeKalb Tool & Die Inc. (Tier 2/3; General Automotive; Calhoun, Gordon County); Decostar Industries (Tier 2/3; General Automotive; Buchanan, Haralson County); Denkai America (Tier 2/3; General Automotive; Cumming, Forsyth County); Denso Manufacturing Georgia (Tier 2/3; General Automotive; Troup County); Die-Tech Industries Inc. (Tier 2/3; General Automotive; Hinesville, Liberty County); Dinex Emissions Inc. (Tier 2/3; General Automotive; Greensboro, Greene County); Dongwon Autopart Technology Georgia LLC (Tier 2/3; General Automotive; Coweta County); Dorsett Industries Inc. (Tier 2/3; General Automotive; Franklin, Heard County); Down 2 Earth Trailers (Tier 2/3; General Automotive; Cartersville, Bartow County); EVCO Plastics (Tier 2/3; Materials; Augusta, Richmond County); Eaton Corp. (Tier 2/3; General Automotive; Cartersville, Bartow County); Ecoplastic America Corporation (Tier 2/3; General Automotive; Greensboro, Greene County); Ecoplastic Corporation (Tier 2/3; General Automotive; Rome, Floyd County); Elan Technology Inc. (Tier 2/3; General Automotive; Atlanta, Fulton County); Enplas USA Inc. (Tier 2/3; General Automotive; Covington, Newton County); Erdrich USA Inc. (Tier 2/3; General Automotive; Greensboro, Greene County); FOX Factory (Tier 2/3; General Automotive; Covington, Newton County); FREYR Battery (Tier 2/3; General Automotive; Marietta, Cobb County); Fanello Industries Inc. (Tier 2/3; Materials; Cumming, Forsyth County); First American Resources (Tier 2/3; Materials; Albany, Dougherty County); Flambeau Inc. (Tier 2/3; General Automotive; Carroll County); Fouts Brothers Fire Equipment (Tier 1/2; General Automotive; Statesboro, Bulloch County); Freudenberg-NOK (Tier 2/3; General Automotive; Warrenton, Warren County); Freudenberg-NOK (Tier 2/3; Thermal Management; Carnesville, Franklin County); GEDIA Georgia LLC (Tier 2/3; General Automotive; Jonesboro, Clayton County); GLOVIS Georgia LLC (Tier 2/3; General Automotive; Dublin, Laurens County); Global Powertrain Systems LLC (Tier 2/3; General Automotive; Rome, Floyd County); Goodyear Tire & Rubber Co. (Tier 2/3; General Automotive; Athens, Clarke County); Great Dane LP (Tier 2/3; General Automotive; Muscogee County); Great Dane Trailers (Tier 2/3; General Automotive; Tifton, Tift County); Grudem (Tier 2/3; General Automotive; Lawrenceville, Gwinnett County); HELLA Automotive Sales Inc. (Tier 2/3; General Automotive; Gainesville, Hall County); HEXPOL Compounding Corp. (Tier 2/3; General Automotive; Decatur, DeKalb County); Haering Precision USA LP (Tier 2/3; General Automotive; Carroll County); Haering Precision USA LP (Tier 2/3; Materials; Dahlonega, Lumpkin County); Hitachi Astemo (Tier 1/2; General Automotive; Fayetteville, Fayette County); Hwashin (Tier 1/2; General Automotive; Jefferson, Jackson County); Hyundai & LG Energy Solution (LGES) (Tier 1/2; General Automotive; Cumming, Forsyth County); Hyundai Industrial Co. (Tier 1/2; General Automotive; Valdosta, Lowndes County); Hyundai MOBIS (Georgia) (Tier 1/2; General Automotive; Fayetteville, Fayette County); Hyundai Transys Georgia Seating Systems (Tier 1/2; General Automotive; Marietta, Cobb County); IMS Gear Georgia Inc. (Tier 1/2; General Automotive; Fayetteville, Fayette County); Inalfa Roof Systems Inc. (Tier 1/2; General Automotive; Lawrenceville, Gwinnett County); JAC Products Inc. (Tier 1/2; General Automotive; Clarkesville, Habersham County); JTEKT North America Corp. (Tier 1; General Automotive; Canton, Cherokee County); Jefferson Southern Corp. (Tier 1/2; General Automotive; Dahlonega, Lumpkin County); Jefferson Southern Corporation (Tier 1; General Automotive; Monroe, Walton County); Joon Georgia, Inc. (Tier 1; General Automotive; Troup County); KTX America Corporation (Tier 1; General Automotive; Springfield, Effingham County); Kautex Inc. (Tier 1; General Automotive; Carroll County); Kumho Tire USA Inc. (Tier 1; General Automotive; Troup County); Kyungshin America Corp. (Tier 1; General Automotive; Troup County); Lark United Manufacturing Inc. (Tier 1; General Automotive; Gainesville, Hall County); Lear Corporation (Tier 1; General Automotive; Cartersville, Bartow County); Lehigh Technologies Inc. (Tier 1; General Automotive; Rome, Floyd County); Linde + Wiemann (Tier 1; General Automotive; Troup County); Lund International Inc. (Tier 1; General Automotive; Savannah, Chatham County); Lund International Inc./Ventshade Division (Tier 1; General Automotive; Statesboro, Bulloch County); Lyle Industries Inc. (Tier 1; General Automotive; Buchanan, Haralson County); Lyle Industries Inc. (Tier 1; General Automotive; Rome, Floyd County); MAT Heavy Duty (Tier 1; General Automotive; Lawrenceville, Gwinnett County); Mack Trucks (Tier 1; General Automotive; Savannah, Chatham County); Magna International (Tier 1; General Automotive; Augusta, Richmond County); Mando America Corp. (Tier 1; General Automotive; Dublin, Laurens County); Master Craft Engineering Inc. (Tier 1; General Automotive; Savannah, Chatham County); Maxxis International USA (Tier 1; General Automotive; La Fayette, Walker County); Mercedes-Benz USA LLC (Tier 1; General Automotive; Cedartown, Polk County); Michelin Tread Technologies (Tier 1; General Automotive; Lawrenceville, Gwinnett County); Milliken & Co./Valway Plant (Tier 1; General Automotive; Greenville, Meriwether County); Mobis Alabama LLC (Tier 1; General Automotive; Gainesville, Hall County); MollerTech LLC (Tier 1; General Automotive; Toccoa, Stephens County); Morgan Corp. (Tier 1; Charging Infrastructure; Lawrenceville, Gwinnett County); Murata Electronics North America Inc. (Tier 1; General Automotive; Covington, Newton County); NIFCO KTW America Corp. (Tier 1; General Automotive; Troup County); NVH Korea (Tier 1; General Automotive; Greenville, Meriwether County); Neaton Rome Inc. (Tier 1; General Automotive; Hamilton, Harris County); Nidec Elesys Americas Corp. (Tier 1; General Automotive; Metter, Candler County); Nile Automotive (Tier 1; General Automotive; Dalton, Whitfield County); Nisshinbo Automotive Manufacturing Inc. (Tier 1; General Automotive; Gainesville, Hall County); Nivel Parts & Manufacturing Co. LLC (Tier 1; General Automotive; Savannah, Chatham County); Novelis Inc. (Tier 1; General Automotive; Gainesville, Hall County); Novelis Inc. (Tier 1; General Automotive; Trenton, Dade County); Novelis Inc. (Tier 1; Thermal Management; Lawrenceville, Gwinnett County); OTR Wheel Engineering Inc. (Tier 1; General Automotive; Cordele, Crisp County); Oneda Corp. (Tier 1; General Automotive; Dalton, Whitfield County); PAI Industries Inc. (Tier 1; General Automotive; Troup County); PHA Body Systems LLC (Tier 1; Materials; Carroll County); PIOLAX Corp. (Tier 1; General Automotive; Rome, Floyd County); PPG Industries Inc. (Tier 1; General Automotive; Troup County); Paccar (Tier 1; General Automotive; Trenton, Dade County); Pak-Lite Inc. (Tier 1; General Automotive; Rome, Floyd County); Panasonic Automotive Systems Co. (Tier 1; General Automotive; Hinesville, Liberty County); Panasonic Automotive Systems Co. (Tier 1; Materials; Cartersville, Bartow County); Panduit Corp. (Tier 1; General Automotive; Cartersville, Bartow County); Peerless-Winsmith Inc. (Tier 1; Thermal Management; Statesboro, Bulloch County); Peterson Spring (Tier 1; General Automotive; Hartwell, Hart County); Piedmont Automotive Products Inc. (Tier 1; General Automotive; Hamilton, Harris County); Pirelli Tire North America LLC (Tier 1; General Automotive; Carnesville, Franklin County); Porsche Cars North America Inc. (Tier 1; General Automotive; Cairo, Grady County); Propex Operating Co. LLC (Tier 1; General Automotive; Lawrenceville, Gwinnett County); QSR Inc. (Tier 1; General Automotive; Lawrenceville, Gwinnett County); RealTruck (Tier 1; General Automotive; Fayetteville, Fayette County); Rivian Automotive (Tier 1; General Automotive; Gainesville, Hall County); Robert Bosch LLC (Tier 1; General Automotive; Coweta County); SAFT America Inc. (Tier 1; General Automotive; Coweta County); SK Battery America (Tier 1; Materials; Hartwell, Hart County); SKF USA Inc. (Tier 1; General Automotive; Carnesville, Franklin County); SRG Global Inc. (Tier 1; General Automotive; Atlanta, Fulton County); Sejong Georgia LLC (Tier 1; General Automotive; Troup County); Seohan Auto USA (Tier 1; General Automotive; Hazlehurst, Davis County); Seoyon E-HWA (Tier 1; General Automotive; Hazlehurst, Davis County); Seoyon E-Hwa Interior Systems (Tier 1; General Automotive; Macon, Bibb County); Sewon America Inc. (Tier 1; General Automotive; Atlanta, Fulton County); Sewon America Inc. (Tier 1; General Automotive; Athens, Clarke County); Sewon America Inc. (Tier 1; General Automotive; Marietta, Cobb County); Solvay Specialty Polymers USA LLC (Tier 1; General Automotive; Springfield, Effingham County); Southern Switches Corp. (Tier 1; General Automotive; Blue Ridge, Fannin County); Stryten Energy (Tier 1; General Automotive; Troup County); Suhner Manufacturing Corp. (Tier 1; General Automotive; Douglas, Coffee County); Sumitomo Electric Wiring Systems (Tier 1; Materials; Baxley, Appling County); SungEel Recycling Park Georgia (Tier 2/3; Materials; Macon, Bibb County)",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among companies linked to 'Hyundai Kia Rivian', list their EV Supply Chain Role and Product / Service.","Hyundai Kia Rivian [5]: Duckyang | EV Supply Chain Role: General Automotive | Product / Service: High-quality electrodeposited (ED) copper foil for electric vehicles Enchem America Inc. | EV Supply Chain Role: General Automotive | Product / Service: Electric wiring components GSC Steel Stamping LLC | EV Supply Chain Role: Power Electronics | Product / Service: Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.* Hyundai Transys Georgia Powertrain | EV Supply Chain Role: Thermal Management | Product / Service: Electrical heaters, control units, and actuators Racemark International LLC | EV Supply Chain Role: General Automotive | Product / Service: Manufacturing and R&D engine parts for EV",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Find all companies linked to Porsche Cars North America Inc. and provide their Location and Employment.,"Linked to Porsche Cars North America Inc. [1]: Minebea AccessSolutions USA Inc. | Location: Atlanta, Fulton County | Employment: 400 | Category: OEM | EV Supply Chain Role: General Automotive",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which OEM-linked entries are missing Supplier or Affiliation Type, and what are their Categories?",OEM-linked entries missing Supplier or Affiliation Type: None,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which 10 companies have the highest Employment, and what are their Categories and Locations?","Top 10 companies by Employment: 1. WIKA USA | Employment: 250,000 | Category: OEM Supply Chain | Location: Georgia 2. Yazaki North America | Employment: 230,000 | Category: OEM Footprint | Location: Georgia 3. YKK USA Inc. | Employment: 190,159 | Category: OEM Footprint | Location: Georgia 4. Yamaha Motor Manufacturing Corp. | Employment: 190,000 | Category: OEM Supply Chain | Location: Georgia 5. Yachiyo Manufacturing of America LLC | Employment: 173,700 | Category: OEM Supply Chain | Location: Georgia 6. ZF Gainesville LLC | Employment: 170,000 | Category: OEM Supply Chain | Location: Georgia 7. ZF Gainesville LLC | Employment: 106,100 | Category: OEM Footprint | Location: Georgia 8. Woory Industrial Co. | Employment: 87,000 | Category: OEM Supply Chain | Location: Georgia 9. TI Fluid Systems | Employment: 19,600 | Category: OEM (Footprint) | Location: Atlanta, Fulton County 10. TN Americas Holding Inc. | Employment: 19,600 | Category: OEM (Footprint) | Location: Georgia",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which 10 companies have the lowest Employment, and what are their EV Supply Chain Roles?",Bottom 10 companies by Employment: 1. Wabash National Corp. | Employment: 20 | EV Supply Chain Role: Interior and exterior plastic parts 2. Denkai America | Employment: 50 | EV Supply Chain Role: General Automotive 3. Great Dane Trailers | Employment: 50 | EV Supply Chain Role: General Automotive 4. HEXPOL Compounding Corp. | Employment: 50 | EV Supply Chain Role: General Automotive 5. Jefferson Southern Corp. | Employment: 50 | EV Supply Chain Role: General Automotive 6. Stryten Energy | Employment: 50 | EV Supply Chain Role: General Automotive 7. Suhner Manufacturing Corp. | Employment: 50 | EV Supply Chain Role: General Automotive 8. Sumitomo Electric Wiring Systems | Employment: 50 | EV Supply Chain Role: Materials 9. Wheelabrator Group Inc. | Employment: 51 | EV Supply Chain Role: Interior trim and textile components 10. Die-Tech Industries Inc. | Employment: 60 | EV Supply Chain Role: General Automotive,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among EV / Battery Relevant = Yes companies, which company has the highest Employment and what is its Product / Service?","Highest-employment company among EV / Battery Relevant = Yes: WIKA USA | Employment: 250,000 | Product / Service: Vehicle power & data solutions; wiring harnesses and connectors | Category: OEM Supply Chain | EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles | Location: Georgia",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Compare total Employment between EV / Battery Relevant groups (Yes vs Indirect vs No).,"Total Employment by EV / Battery Relevant group: Yes: 1,505,494 No: 25,109 Indirect: 24,128",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For each EV Supply Chain Role, calculate total Employment and identify the top 3 roles by total Employment.","Total Employment by EV Supply Chain Role: HV and LV wiring harnesses for EVs and ICE vehicles: 250,000 Power electronics, sensors, and EV systems: 230,000 EV sensors, braking, and control systems: 190,159 Advanced electrical architecture for EVs: 190,000 EV electrical distribution and interior systems: 173,700 EV body, powertrain, and thermal components: 170,000 EV thermal systems and electronics: 106,100 High‑voltage EV connectors and electronics: 87,000 General Automotive: 35,003 Vehicle Assembly: 29,177 OEM corporate footprint influencing EV strategy: 19,600 OEM parent group footprint (EV + HD electrification): 19,600 OEM parent group footprint (electric truck strategy): 18,100 EV thermal management and power electronics: 17,500 Materials: 5,119 OEM corporate and engineering footprint (electrification): 2,000 EV wiring harnesses and power distribution: 1,657 Stamped and welded assemblies for OEMs: 1,600 EV and ICE component manufacturing: 1,500 EV and ICE powertrain and HVAC components: 1,300 Battery Cell: 1,123 Battery Pack: 768 Thermal Management: 650 Body and chassis components for EV and ICE OEMs: 630 Plastic components for EV and ICE vehicles: 456 Power Electronics: 350 OEM corporate footprint and supplier integration: 350 Charging Infrastructure: 320 Machined components supporting EV and ICE vehicles: 298 Tier 1 automotive components: 269 Stamped metal components for OEMs: 251 Vehicle safety systems OEM (EV + ICE): 80 Interior trim and textile components: 51 Interior and exterior plastic parts: 20 Top 3 roles by total Employment: HV and LV wiring harnesses for EVs and ICE vehicles: 250,000 Power electronics, sensors, and EV systems: 230,000 EV sensors, braking, and control systems: 190,159",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within Tier 1 suppliers, what is the Employment range (min and max) and which companies correspond to those extremes?","Tier 1 Employment range: min = 50, max = 900. Min-employment companies: Stryten Energy | Employment: 50 | Location: Troup County | EV Supply Chain Role: General Automotive Suhner Manufacturing Corp. | Employment: 50 | Location: Douglas, Coffee County | EV Supply Chain Role: General Automotive Sumitomo Electric Wiring Systems | Employment: 50 | Location: Baxley, Appling County | EV Supply Chain Role: Materials Max-employment companies: Jefferson Southern Corporation | Employment: 900 | Location: Monroe, Walton County | EV Supply Chain Role: General Automotive Joon Georgia, Inc. | Employment: 900 | Location: Troup County | EV Supply Chain Role: General Automotive",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within Tier 2/3 suppliers, what is the average Employment by Industry Group?","Average Employment by Industry Group within Tier 2/3: Miscellaneous Manufacturing Industries [n=1]: 650.00 Machinery Except Electrical [n=7]: 249.57 Rubber and Miscellaneous Plastic Products [n=28]: 225.07 Primary Metal Industries [n=15]: 208.87 Textile Products [n=6]: 180.83 Fabricated Metal Products [n=11]: 179.55 Chemicals and Allied Products [n=3]: 173.33 Paper and Allied Products [n=1]: 140.00 Stone, Clay, Glass and Concrete Products [n=2]: 82.50",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.07,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which counties have the highest total Employment among Tier 1 suppliers only?,"Total Employment by county among Tier 1 suppliers only: Troup County: 3,603 Hall County: 1,715 Chatham County: 1,677 Gwinnett County: 1,560 Floyd County: 1,330 Carroll County: 945 Bartow County: 935 Walton County: 900 Cherokee County: 860 Effingham County: 810 Bulloch County: 660 Meriwether County: 600 Laurens County: 535 Haralson County: 500 Richmond County: 500 Whitfield County: 500 Harris County: 440 Dade County: 405 Walker County: 400 Polk County: 400 Stephens County: 350 Newton County: 310 Candler County: 300 Hart County: 225 Crisp County: 200 Coweta County: 200 Franklin County: 200 Liberty County: 180 Davis County: 170 Pike County: 157 Fulton County: 140 Grady County: 125 Gordon County: 120 Fayette County: 110 Bibb County: 80 Cobb County: 75 Clarke County: 75 Fannin County: 68 Appling County: 50 Coffee County: 50 Top 5 counties: Troup County: 3,603 Hall County: 1,715 Chatham County: 1,677 Gwinnett County: 1,560 Floyd County: 1,330",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"In Gwinnett County, which company has the highest Employment and what is its EV Supply Chain Role?",Highest-employment company in Gwinnett County [1]: Grudem | Employment: 807 | EV Supply Chain Role: General Automotive | Category: Tier 2/3,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among companies with Primary Facility Type = R&D, which one has the highest Employment and what is its Location?","Racemark International LLC has the highest Employment among R&D entries (and is the only R&D entry): Employment 120 | Location: Calhoun, Gordon County.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List all companies with Employment between 200 and 500 (inclusive) that are EV / Battery Relevant = Yes.,"EV / Battery Relevant = Yes with Employment 200-500 [9]: Duckyang | Employment: 250 | Location: Augusta, Richmond County | Category: Tier 2/3 | EV Supply Chain Role: General Automotive Volvo Group North America | Employment: 251 | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Stamped metal components for OEMs Valeo | Employment: 269 | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Tier 1 automotive components Trenton Pressing Inc. | Employment: 298 | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Machined components supporting EV and ICE vehicles GSC Steel Stamping LLC | Employment: 350 | Location: Gainesville, Hall County | Category: Tier 2/3 | EV Supply Chain Role: Power Electronics Trenton Pressing | Employment: 350 | Location: Georgia | Category: OEM (Footprint) | EV Supply Chain Role: OEM corporate footprint and supplier integration Hollingsworth & Vose Co. | Employment: 400 | Location: Bainbridge, Decatur County | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack Honda Development & Manufacturing | Employment: 400 | Location: Pembroke, Bryan County | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell Volvo Cars USA | Employment: 456 | Location: Georgia | Category: OEM Supply Chain | EV Supply Chain Role: Plastic components for EV and ICE vehicles",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which Industry Group has the highest total Employment across all companies?,"Automotive wiring systems has the highest total Employment: 250,000.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For each Category, compute the average Employment and identify which Category has the highest average.",Average Employment by Category: OEM Footprint: 175419.7 OEM Supply Chain: 52719.5 OEM (Footprint): 11930.0 OEM: 2471.4 Tier 1: 287.9 Tier 1/2: 264.2 Tier 2/3: 212.4 Highest average: OEM Footprint (175419.7).,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Identify companies with Employment >= 10,000 and list their Category and Classification Method.","Companies with Employment >= 10,000 [10 distinct companies]: WIKA USA | Employment: 250,000 | Category: OEM Supply Chain | Classification Method: Public OEM footprint / supplier listing Yazaki North America | Employment: 230,000 | Category: OEM Footprint | Classification Method: Public OEM footprint / supplier listing YKK USA Inc. | Employment: 190,159 | Category: OEM Footprint | Classification Method: Public OEM footprint / supplier listing Yamaha Motor Manufacturing Corp. | Employment: 190,000 | Category: OEM Supply Chain | Classification Method: Public OEM footprint / supplier listing Yachiyo Manufacturing of America LLC | Employment: 173,700 | Category: OEM Supply Chain | Classification Method: Public OEM footprint / supplier listing ZF Gainesville LLC | Employment: 170,000, 106,100, 17,500 | Category: OEM Footprint, OEM Supply Chain | Classification Method: Public OEM footprint / supplier listing Woory Industrial Co. | Employment: 87,000 | Category: OEM Supply Chain | Classification Method: Public OEM footprint / supplier listing TI Fluid Systems | Employment: 19,600 | Category: OEM (Footprint) | Classification Method: Public OEM footprint / supplier listing TN Americas Holding Inc. | Employment: 19,600 | Category: OEM (Footprint) | Classification Method: Public OEM footprint / supplier listing Toyota Industries Group (TACG-TICA) | Employment: 18,100 | Category: OEM (Footprint) | Classification Method: Public OEM footprint / supplier listing",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among OEM categories (OEM, OEM Supply Chain, OEM Footprint, OEM (Footprint)), which has the highest total Employment?","Total Employment by OEM category: OEM Supply Chain: 896,232 OEM Footprint: 526,259 OEM (Footprint): 59,650 OEM: 29,657 Highest total Employment: OEM Supply Chain (896,232).",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which EV Supply Chain Role is most concentrated in a single county (i.e., the role where one county contains the largest share of that role's companies)?",Highest county concentration is a tie at 100.0%: Charging Infrastructure | County: Gwinnett County | Share: 100.0% (1/1) | Company: Morgan Corp. OEM corporate and engineering footprint (electrification) | County: Greene County | Share: 100.0% (1/1) | Company: Tie Down Engineering OEM corporate footprint influencing EV strategy | County: Fulton County | Share: 100.0% (1/1) | Company: TI Fluid Systems Power Electronics | County: Hall County | Share: 100.0% (1/1) | Company: GSC Steel Stamping LLC,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Identify EV Supply Chain Roles that have only one company in the dataset, and list the company for each such role.","EV Supply Chain Roles with only one company [28]: Advanced electrical architecture for EVs -> Yamaha Motor Manufacturing Corp. Body and chassis components for EV and ICE OEMs -> Vanguard National Trailer Corp. Charging Infrastructure -> Morgan Corp. EV and ICE component manufacturing -> Vista Metals Corp. EV and ICE powertrain and HVAC components -> Voestalpine Automotive Body Parts Inc. EV body, powertrain, and thermal components -> ZF Gainesville LLC EV electrical distribution and interior systems -> Yachiyo Manufacturing of America LLC EV sensors, braking, and control systems -> YKK USA Inc. EV thermal management and power electronics -> ZF Gainesville LLC EV thermal systems and electronics -> ZF Gainesville LLC EV wiring harnesses and power distribution -> Woodbridge Foam Corp. HV and LV wiring harnesses for EVs and ICE vehicles -> WIKA USA High‑voltage EV connectors and electronics -> Woory Industrial Co. Interior and exterior plastic parts -> Wabash National Corp. Interior trim and textile components -> Wheelabrator Group Inc. Machined components supporting EV and ICE vehicles -> Trenton Pressing Inc. OEM corporate and engineering footprint (electrification) -> Tie Down Engineering OEM corporate footprint and supplier integration -> Trenton Pressing OEM corporate footprint influencing EV strategy -> TI Fluid Systems OEM parent group footprint (EV + HD electrification) -> TN Americas Holding Inc. OEM parent group footprint (electric truck strategy) -> Toyota Industries Group (TACG-TICA) Plastic components for EV and ICE vehicles -> Volvo Cars USA Power Electronics -> GSC Steel Stamping LLC Power electronics, sensors, and EV systems -> Yazaki North America Stamped and welded assemblies for OEMs -> Vernay Stamped metal components for OEMs -> Volvo Group North America Tier 1 automotive components -> Valeo Vehicle safety systems OEM (EV + ICE) -> TI Fluid Systems",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which counties have the fewest companies overall (excluding rows with Location = Georgia)? Provide the bottom 5 counties by company count.,Bottom 5 counties by company count (alphabetical among ties): Appling County: 1 Candler County: 1 Catoosa County: 1 Clayton County: 1 Coffee County: 1 Note: 29 counties are tied at the minimum count of 1.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
